N,P,K,temperature,humidity,ph,rainfall,label_encoded
-0.29037603891023706,-1.3129469264949725,-0.5634929631814158,-0.7859786708361713,0.3904109822797796,-0.40965521465264654,-0.020666227247184945,10
0.7188492268523439,-1.6377166560884184,-1.4240264346510223,-0.5176561986564153,-1.2766106250439455,0.3827848758224436,-1.002799222040532,13
0.3742357214699991,1.4850692053870231,-1.0109703683456113,-0.7052232830826396,1.5071471926704187,0.14271402073357173,-0.6923908944954095,19
-1.6688300604396158,-0.3636200246064383,-0.2364902440229654,1.085470161171274,-0.7953466754613425,-0.5326519638939728,-0.4334605471152557,12
-0.6103742939081285,0.7356005986329172,-0.3053329217405339,1.6381452500781746,-0.8186822922018561,1.0779534746081927,1.6740920545867466,9
-0.807296296983754,-0.23870859014742063,-1.4584477735098067,-0.5365862202047438,1.25841201328212,0.7725661711497075,1.371806479463451,13
-0.6349895442925817,-1.4878229347375973,0.1593551528530536,-0.21594277337117126,0.48680360666926403,1.4074939209483803,1.1751147607611965,0
-1.4226775565950838,1.0353880413345595,1.1919953186165815,-0.3945704187809142,-0.3273676460779959,1.1994831089949887,0.8482766223143933,21
-0.3888370404480498,-1.5128052216294008,0.6412538968760333,0.44267033622558555,-1.234271337198338,-0.4631425576340456,-0.26285375212142115,17
-0.7334505458303945,0.4857777297148818,0.8822032688875231,-1.3021077946322612,-1.1149451063352043,-0.06530701561451271,-0.46439691176930487,9
-1.053448800828286,1.4101223447116125,-0.27091158288174966,-1.3685899127194396,0.20650578549227214,-1.516061399124596,0.18704807266063503,16
1.3096152360792204,-0.8133011886589019,-0.6323356408989844,1.620429545095517,-1.6346192604498715,0.6783798007418823,0.8913502577523644,9
1.38346098723258,1.0853526151181665,0.17656582228244572,0.763088796643754,0.1995986651554214,-1.6919069310812558,-0.5709997904095446,13
-1.3734470558261775,0.9354588937673454,-1.4756584429391988,1.2132676009379169,-0.5205438679866602,-0.8550649535094157,-0.8603808038773527,0
-0.3396065396791434,0.6856360248493101,0.6240432274466411,-1.3563639514386818,-0.5461881662074759,1.6997245584714937,-1.1411458022656304,3
-1.2996013046728179,-0.6134428935244736,-1.2691304097864933,0.9812594751599265,0.36347449157277045,-0.7838757792855291,-0.5681941726706322,11
-0.5611437931392221,-1.3629115002785797,-0.32254359116992604,0.718717323674858,-0.48721890988828304,-1.6006740945464153,0.16454773298383396,17
0.9157712299279693,-0.41358459839004535,-1.0109703683456113,-1.063463418123486,-0.29415461553272804,-0.5115741166894664,1.180405099800912,12
1.1619237337725012,-1.1630532051441513,0.3314618471469749,0.027134932371003256,-1.4142081648074287,-0.716608082558513,-1.4930406044951594,6
-0.3642217900635966,1.1602994757935772,1.5189980377750318,0.9841116829114503,-0.8280005854966809,-1.096032853439935,1.3391657803466606,12
-1.2996013046728179,1.5600160660624336,-0.39138626888749456,0.43426042005657806,0.07255300714275215,-0.7281200915700901,0.009768147757090038,10
-1.4965233077484434,0.43581315593127473,1.398523351769287,-0.90798744358911,-0.9359119500577004,1.1800970087693516,0.6144497062636232,12
-0.019608284681251923,-0.2137263032556171,1.6911047320689532,0.46530961805013155,-0.41783420951071537,0.3051176297674531,-1.5223792511683538,8
-0.5365285427547689,-1.4628406478457936,0.038880466847308684,-0.760344579512852,-1.2945995881339012,-1.5186569055235213,-1.0381362404127608,19
1.235769484925861,-0.6634074673080806,-0.7700209963341215,0.9755280803008839,-1.1886104938243163,1.704946558902042,1.4086188170028384,19
-0.7580657962148477,1.4850692053870231,1.140363310328405,-0.7524969516431548,0.6267438764001264,0.42287690963685665,-1.2771945633446695,0
1.3342304864636736,-0.7383543279834913,1.673894062639561,-0.00582905253756562,-0.12565539344217735,0.9531881475989953,-1.0211179889566169,19
0.15269846800992043,0.7356005986329172,-1.6649758066625122,-1.5497769468450224,-0.34653784927380143,1.3713697963284799,-0.37489814751120615,16
-0.11806928621906469,0.9104766068755419,0.8649925994581309,0.7491829188227761,0.02809644404548915,-1.440787965811376,-0.5731467586542768,17
1.506537239154846,-1.6876812298720254,0.9682566160344838,0.0006050803417812912,-0.061671793899371594,-0.03831337847528035,0.07481567669280528,1
-0.46268279160140935,-0.8382834755507054,-1.4756584429391988,0.9512181777578687,0.8992411461983907,-1.1941353828024945,1.603191984312888,0
0.9650017306968758,1.1852817626853807,-1.0798130460631798,-0.1763654706248542,0.9210449373982413,1.4896088984903657,0.06451361262978723,14
-1.693445310824069,1.53503377917063,0.24540850000001424,-0.918108730157416,-0.29679801900791236,1.3225395014444907,0.4865004898178732,15
0.2019289687788268,-1.1380709182523479,-0.18485823573478902,-0.07235726915865646,-1.5895689540327413,-1.4921484902731488,0.6673356369744945,12
-1.6195995596707093,1.0353880413345595,-0.3569649300287103,-1.08456075027786,-1.187462577840463,-0.3239494764429075,-1.0086464175783032,21
1.7034592422304715,1.2852109102525948,1.1059419714696208,-0.802559830849941,1.1747780964264183,-1.476188651150019,-0.4843908895177687,13
1.235769484925861,-0.5884606066326701,0.7961499217405624,0.07048452331769996,1.7138285306018803,-0.17864402018084233,1.1705147167595038,16
0.8419254787746098,0.960441180659149,0.9510459466050916,-0.0126223092980395,0.3482182582740408,1.0985319634901742,0.24320852751294586,21
1.6049982406926586,0.8854943199837383,-0.8044423351929056,-0.552264545075123,-1.2240178147442884,-0.45270849305513283,1.2705222017538262,17
1.4573067383859395,0.2359548607968465,-1.4584477735098067,-0.2843863664546625,-1.4064880509301805,0.7869035537355414,0.6460925360945357,20
-0.3888370404480498,-0.913230336226116,-1.5445011206567674,0.9998044433234792,-0.9502147810938883,0.26758791113332586,0.4108075134352776,4
0.2757747199321864,1.0353880413345595,0.07330180570609295,-1.0115604497735886,-0.8318397340907132,-1.451644694124943,0.5392767094010297,9
-0.0934540358346115,-0.8382834755507054,1.5706300460632083,0.028029811567860725,0.2002654479248569,-1.6049822606707902,-0.3591065498860855,8
0.6203882253145311,-1.4128760740621866,-0.3569649300287103,-1.6163243422005962,1.0515131512250948,-0.8299892777010449,-1.6893503650176533,19
0.39885097185445234,-0.5634783197408666,1.3124700046223263,0.7577943712131141,-0.23961624775168097,0.302260422845843,-1.0205282602239942,1
-0.6842200450614881,0.11104342633782882,0.7789392523111703,-1.37154233123517,-0.03262220358992555,1.5742258023969824,0.6451101990374446,19
-0.019608284681251923,-1.4628406478457936,0.021669797417916557,-1.1026626793509173,-0.9488753616715249,0.5856641673067019,-1.0402088143272643,21
0.44808147262335873,0.4108308690394712,-0.18485823573478902,-0.09289206739866382,-1.3513471856288277,-0.3130075803991507,-0.141768605335514,2
0.7926949780057034,-0.3136554508228312,1.4501553600574633,-1.4735776235389555,0.00839515246165452,0.3238568301745402,0.6052354354266689,18
-0.24114553814133066,0.7855651724165242,-0.9593383600574349,0.9979736171188489,0.20808437698199,-1.7056727386483244,0.22814225365952992,14
-0.46268279160140935,1.5849983529542373,-0.08159421915843622,-0.3612296725812513,0.8277302617252525,-1.0403120640918881,0.46743780921271527,7
-0.8565267977526604,-0.3136554508228312,0.6928859051642097,-0.3578143082323426,-1.529700644582526,-0.6762123114297637,-1.0193906725285062,5
-1.6688300604396158,1.435104631603416,0.5896218885878568,0.31388325007740364,-1.3437582688096452,-1.3362708081976915,0.6388325975406005,12
-1.176525052750552,-0.913230336226116,-1.4068157652216302,-1.7106139782266638,-0.07792249688736151,-1.25455304033115,0.4537552653888009,17
-0.24114553814133066,-0.013868008121188833,-0.27091158288174966,1.638552987568973,-0.9480270906024272,1.1136850518747032,1.4842428005415658,14
0.34962047108554595,-1.2130177789277583,0.5207792108702883,-1.0696151607559372,-1.1216353850085603,0.9359773188066468,1.2824870042681098,6
1.38346098723258,-0.9881771969015266,-1.0453917072043954,1.1963359921894876,-0.3412322571618566,1.1315175017764882,-1.2325159974009918,13
-0.29037603891023706,-0.11379715568840296,0.27982983885879853,0.8522701936488342,1.5184042514217493,1.4716062087724961,0.9804878705550539,10
-1.4965233077484434,0.03609656566241823,-0.7355996574753372,-0.7695533832174475,0.47856299477809633,0.1767249753012514,-0.23560681512170506,19
-0.9057572985215668,-0.41358459839004535,1.6222620543513846,1.0516335204927907,-0.031181198442725103,-1.6821948441469405,0.005454588396552199,18
0.25115946954773316,-1.0131594837933302,1.1919953186165815,1.6000382775204836,-0.7019266598511302,-1.1342073044961867,-0.8606654647030995,14
-0.3888370404480498,1.3101931971443983,-0.8044423351929056,-0.26858452910246344,-0.6329608563985284,-1.68100397174896,0.4927672722750865,3
1.1619237337725012,0.6106891641738995,1.6222620543513846,1.7253780630709614,0.9761201093170103,-1.705855503314879,-0.10448669070381499,3
1.0634627322346886,-1.1880354920359548,0.5552005497290726,0.7857995283161562,0.8223828110406921,-0.42949441282736595,1.1577159610801406,9
0.7680797276212502,-1.6377166560884184,0.46914720258211196,0.20522105038372787,0.7222830532050227,0.2990303840871501,-1.4891458138966212,12
0.5957729749300779,1.709909787413255,-0.2364902440229654,1.4790434801017258,-0.8996123154950109,-1.5309873122573574,-1.1789079447112507,0
-0.24114553814133066,-0.3886023114982418,-0.976549029486827,1.3011937224129084,1.5017038099061688,-1.1940741561986994,-0.5125797680365818,14
1.0634627322346886,-0.26369087703922417,-1.630554467803728,0.9916704236739998,-1.7053645398768025,0.48667547962686203,0.24882840059837677,20
-0.4380675412169562,-1.0131594837933302,0.7961499217405624,-1.2033924395032518,-1.6888889620962917,0.5578801536262437,-0.9658267577157478,18
-0.9303725489060201,0.3109017214722571,-0.8904956823398663,-0.9163499778052622,-1.3974689109946072,-0.22896672887726846,-1.5710066736465056,15
1.1126932330035948,-1.1880354920359548,1.2952593351929342,0.5132255220141356,-1.2242697316208633,-0.2343334315517357,0.15049066618921325,21
1.1619237337725012,1.435104631603416,-0.9421276906280427,1.2135527773269614,1.3184819267794525,0.6350592692796745,1.5412612661069052,0
-0.21653028775687747,0.26093714768865,-1.4584477735098067,0.5180085869560863,-1.0453745277390216,-0.7485001121933106,0.08829824685307705,10
1.235769484925861,1.0353880413345595,0.34867251657636705,0.6136928862366265,-0.5074250199580705,1.617724429007355,1.525521203040035,14
-0.5611437931392221,-1.5877520823048115,0.46914720258211196,-0.7187048952270594,-0.5738811218062563,-1.4863844889674314,-0.2595817904190812,2
-0.06883878545015831,-0.0638325819047959,-0.8388636740516899,-1.27072698737935,1.6857750964790001,-1.6530629592054236,-0.8513237048325447,19
-0.16729978698797107,-0.7633366148752948,1.2436273269047577,-0.0403552119419851,1.3173806295368573,-0.4662282362496358,-0.05840214127672239,5
-0.14268453660351788,1.5100514922788266,0.5896218885878568,1.339995854884126,0.7366955546437773,-1.625901714081849,-1.4293823182482623,0
0.39885097185445234,-0.23870859014742063,1.1059419714696208,-1.6740903577656938,0.0799140007164321,1.3491644634274271,-0.34581123117664286,1
-0.9796030496749264,1.435104631603416,1.3296806740517184,0.025994900404913486,-1.248955876923758,0.45551582229360216,-0.5033216803763912,5
1.38346098723258,0.5357423034984888,-0.39138626888749456,0.9748214560640553,1.701714632164738,1.2117226254437203,-0.6833673803183443,8
-0.3642217900635966,-1.4878229347375973,0.3830938554351513,1.598197906079745,0.5546033546911016,-0.453019541790649,0.07253238287095586,15
-0.8565267977526604,-0.7633366148752948,1.4329446906280712,-1.2219224159069484,-1.4979720211778318,0.7739482150035012,-0.6553700946768494,11
-1.54575380851735,-0.8382834755507054,-0.06438354972904409,-0.9494177390531969,-1.2148847425014784,1.3731701933028448,-1.6721185732935693,18
0.4234662222389055,-1.762628090547436,-1.527290451227375,-0.677561862805955,1.5208469079995053,1.4393070222671709,-1.5861542818594723,20
1.1865389841569545,0.43581315593127473,1.1747846491871894,-0.05334026702001679,0.39987705139530705,0.8267455707198829,0.9354708620857559,17
-1.6442148100551626,1.010405754442756,0.2970405082881906,-1.5502502057046124,0.7699636402031229,0.6887499041597025,0.44808729108868756,10
1.38346098723258,-0.5884606066326701,-1.355183756933454,-0.501934196984529,-0.5446949225960707,1.0395961841998758,-0.24020944601811195,13
0.10346796724101404,-0.7133720410916877,-0.4602289466050631,-0.15428590259106192,-0.6579280860592207,-0.8085240702926386,0.5106959179706948,8
-0.3888370404480498,-0.9382126231179195,0.22819783057062212,1.3952716174224051,0.09593658065596286,1.7247741398113456,0.21871806407662703,13
0.12808321762546723,0.8355297462001312,-0.9937596989162192,1.0701499870933013,1.6788381060774216,0.8372759699334428,1.0147594730393923,2
-1.4965233077484434,0.2359548607968465,-1.4584477735098067,0.6602861358362514,1.6419653318859053,-0.14059731526312652,-1.16428790450711,7
0.15269846800992043,0.6606537379575065,-0.5290716243226317,-1.6709144835544922,0.8970989180645276,-1.199278903438374,1.3935524604491338,14
-0.6349895442925817,1.53503377917063,-0.5979143020402001,0.15034578443713545,0.304899394262832,-0.7820855429739906,-0.4074233187655929,0
0.0050069657032012676,0.8605120330919348,1.6050513849219925,1.058182953144351,-1.67144425537731,1.0056919332176388,0.7031663260981488,3
-1.0288335504438328,0.5357423034984888,0.3314618471469749,1.6766253245252376,-0.3149233200690019,0.10825112803356396,-1.025222064658509,0
0.44808147262335873,1.060370328226363,1.3468913434811105,0.967026121184418,1.6220458878311304,-1.4855954702419167,1.2918379931828239,17
-0.413452290832503,1.010405754442756,1.1059419714696208,1.7079060580865388,1.685361622699309,-1.1389189817745622,-0.08117449594641758,7
0.9650017306968758,-1.0881063444687407,0.5724112191584647,0.8873924561431881,1.316968624061743,-0.6238315521600283,0.15755633659026888,19
-0.7088352954459413,-0.7383543279834913,0.9166246077463073,-0.4298878273102417,-1.262012869825214,-0.8927128316860258,0.2502495848491657,2
-0.044223535065705116,-1.712663516763829,-1.3035517486452775,1.6667914339136927,-1.2938305406369635,-1.5038293500040618,0.22064745178543277,0
-0.06883878545015831,1.4101223447116125,-0.3741755994581024,-1.080624737913659,0.2511454182504011,-0.8472092050189169,-0.29709400754076065,9
-0.26576078852578383,-1.762628090547436,-0.6495463103283765,-0.6158010865315072,0.23515224157326717,0.43332002768828737,1.0508510387532628,4
-1.570369058901803,0.7106183117411136,-1.0453917072043954,-0.4117368691052906,0.2973377199971625,-1.2202747826594174,1.3039072430211698,11
1.5803829903082056,1.5100514922788266,-1.5789224595155515,-1.1703221103204777,0.37069112415815914,0.7981682502860844,0.33594827148413453,8
1.0388474818502353,1.2102640495771841,0.7961499217405624,-0.7868383317683159,-0.19455891831425362,0.5502434782176663,-1.1675956948447224,0
0.12808321762546723,0.11104342633782882,-1.527290451227375,-0.6117543238721009,1.0167692383162006,0.8077738900718484,-1.2503655884997031,6
1.235769484925861,-0.26369087703922417,-1.5617117900861595,-1.598600060155622,-0.9411794273437611,0.33628974940709594,1.4128749627516006,20
1.3588457368481268,1.6599452136296478,-1.6993971455212964,-1.218561227217809,-0.27304178724260747,-0.2722571139618351,-1.5785319842734373,3
0.30038997031663955,1.2102640495771841,0.038880466847308684,0.3570709813828173,1.4940750719245413,-1.2625339078586029,-0.12044651847605149,6
-0.16729978698797107,0.8355297462001312,0.038880466847308684,0.9544939848662698,-1.1481031185029618,-0.7478190101370784,-0.19604600759365956,17
-1.693445310824069,-1.1130886313605441,1.4845766989162477,1.153438433951921,0.1345344129077534,1.25213480685091,-0.6596259796548055,14
-1.1026793015971923,0.8105474593083277,-0.08159421915843622,1.615173949236235,-0.11861050106309787,1.623802834124257,-0.39672951100005405,13
1.1865389841569545,-0.3136554508228312,-0.5462822937520238,-1.442891589291756,1.5052599837955798,-0.6658185508976325,-1.2512856685706921,15
-0.5365285427547689,-1.0631240575769372,1.140363310328405,-1.4665506250928546,-0.9062677996476354,0.1842044908726302,-1.0964876419407787,20
0.7188492268523439,0.7356005986329172,1.5706300460632083,-1.5671258939503183,1.026808730669279,-0.13097400774858722,1.2708352010402633,9
0.6203882253145311,0.5607245903902924,1.415734021198679,-1.6769273360323271,1.2800011943967935,-1.2733928338926783,-0.5625461987892274,18
-1.324216555057271,-0.8382834755507054,1.2264166574753657,0.6536067086454647,1.060673281313438,-0.5356694491100998,-0.7484942644984988,15
-0.3396065396791434,-0.3636200246064383,-1.510079781797983,0.44428838035619694,-1.2944658609246629,0.7737110947770867,-1.6292306326690664,4
-1.324216555057271,0.7605828855247206,0.004459127988524427,1.1535010062516626,-0.7470494482099702,-9.09837518441183e-05,-1.0425706468725673,0
1.5311524895392992,0.960441180659149,-0.5979143020402001,0.060439994326267794,-0.1282929506290576,1.6194256635663618,-0.5390678468474316,7
1.0880779826191418,-0.913230336226116,-0.44301827717567094,-1.4372018352467772,-1.397169427157271,0.5017877872936614,0.5386521656937616,21
0.4973119733922651,-1.238000065819562,0.21098716114122998,1.6220569584308342,-0.8947440617688919,-1.1006198259247943,-0.6587776099522598,7
-1.1519098023660987,1.3101931971443983,1.0370992937520522,0.14012448616086157,0.11709281410397401,0.3556195836520009,-1.5418240194358375,13
-0.413452290832503,0.4857777297148818,-0.3397542605993182,0.3640453658109216,1.489108020052809,0.696877520893726,-0.11982040665422487,4
0.7188492268523439,0.7605828855247206,-1.4240264346510223,0.2437452370077471,1.7211379873069386,0.2565061192290516,1.3422354271597734,4
-1.447292806979537,0.3109017214722571,-1.5445011206567674,0.792541493965406,0.15185071371550643,-0.8467168375957405,1.6414022919098132,7
0.7680797276212502,-0.4385668852818489,-1.6821864760919043,0.01557616604506578,0.9114948822476837,0.5140599545281347,0.7901312852876226,2
-1.570369058901803,0.11104342633782882,0.1593551528530536,0.39156697829748793,1.0605715545491572,-0.13314666811115894,-1.682161151240338,1
-0.5365285427547689,-1.4878229347375973,1.639472723780777,1.1116178692485983,1.3498532885153194,-0.5100052341622208,-1.4878894514958372,0
0.12808321762546723,-0.16376172947201004,0.4863578720115041,-0.5872884481467541,-1.1704192543819107,-0.7399958215999052,-1.0230828728156207,11
0.9157712299279693,-1.712663516763829,-0.580703632610808,1.2161542002791141,0.11228372598173779,-0.630836306757957,-0.8278866749330901,21
-0.6349895442925817,0.8854943199837383,-1.4756584429391988,-1.2331720105501631,0.2623263665521951,-1.6427858119665069,0.6611262732052556,12
0.9403864803124226,-0.26369087703922417,-1.1486557237807482,-0.5279258432091564,0.19221327931793072,-0.6551439039011653,1.6463095781300583,19
-0.46268279160140935,0.11104342633782882,-0.6151249714695922,-0.5209273934000853,-1.4657801441467375,-0.04899516951255564,1.3559579552813867,8
-1.0288335504438328,0.3358840083640606,-1.2691304097864933,0.8728377511655843,1.5194685975807762,-0.20458126675324775,-0.43374236829679513,20
-0.9057572985215668,-0.18874401636381355,-1.0109703683456113,-0.9827137817095345,-0.28716181493882054,1.4114462487309791,0.5100804851600088,10
-0.46268279160140935,1.0353880413345595,-0.3397542605993182,-0.27542488757449934,0.26958168842081115,1.0297980036528256,-1.4845680366259828,8
-0.3642217900635966,-0.2137263032556171,-0.42580760774627885,0.23642194567496105,0.4212426544002569,-1.1093977729114195,-0.20725156133761732,14
0.3250052207010928,0.960441180659149,1.157573979757797,-1.017023323761772,-0.7415390037616826,-1.66864528933282,0.43917500390171116,8
-0.16729978698797107,1.3101931971443983,0.8133605911699545,1.064393486834672,1.4367964738309111,1.1554912875775252,-1.0257554322604163,8
-0.044223535065705116,1.5100514922788266,0.5035685414408962,1.2622471167372082,0.16483089678934107,-1.308547943308271,1.5247837405857143,8
0.34962047108554595,-0.46354917217365244,1.3641020129105028,0.1850694762005806,-0.9989714575230481,-0.2641625551550212,-0.3437225342130445,1
0.30038997031663955,-1.2629823527113655,-0.8560743434810821,-1.3323831552142549,-0.15825585145499863,-1.2006583732487688,-1.560626985334569,9
0.5465424741611715,-0.33863773771463473,-1.114234384921964,1.0289931692360024,0.5015065607575467,0.7649919498340783,-0.883115252788794,0
-0.8319115473682073,-1.5128052216294008,1.2264166574753657,-1.3095333046216004,0.896732234085516,0.47963231210934887,-1.5677864902667666,16
0.6696187260834374,-0.538496032849063,0.9682566160344838,1.395826426069478,1.571202698068721,-0.27089078168990954,1.2301034120818761,8
1.4819219887703927,0.13602571322963236,0.5896218885878568,1.342077633733061,-0.6523514516630705,-1.6683410019646683,-1.558474308979932,12
0.8173102283901565,0.6106891641738995,-0.8044423351929056,1.0887896362607123,0.8397708560656225,-0.563463574954385,0.8146966634621927,6
-0.6349895442925817,-0.538496032849063,1.1919953186165815,-0.004104827487604713,-0.17646917278882196,0.31306583465104254,-0.5108671242989491,9
0.4973119733922651,0.9354588937673454,-0.42580760774627885,-0.22759182163175362,1.2487082377129777,-0.7956040372151967,1.637535804230688,11
0.07885271685656084,0.4108308690394712,-1.0798130460631798,-0.11494349173438598,1.3061565432218434,0.07412073147929786,-0.7519119110971707,7
-1.570369058901803,0.9854234675509524,1.4845766989162477,-0.9514580324895682,-0.6919526974250302,1.3365052799642374,0.10183705050024036,5
-1.693445310824069,0.3109017214722571,-0.9937596989162192,0.8103782705171549,0.8176497914056384,0.7460709832503432,0.13303507276718834,0
-0.413452290832503,-0.8882480493343125,-0.8044423351929056,-0.738245355159589,-0.3156959035397747,1.6546566032384107,0.5529086880488089,3
0.6203882253145311,0.8605120330919348,-1.0453917072043954,0.8728012224737521,-0.5476666659410244,-1.0412952748423943,-1.39471831626345,5
1.654228741461565,-0.7133720410916877,1.398523351769287,-1.5485792539934522,-1.334585220773671,0.4299895442995459,1.1525046768572096,12
-0.14268453660351788,-0.6634074673080806,-1.4240264346510223,1.3645174056581733,1.2138259304796049,1.5499466211720245,-0.09290092921621673,3
-1.176525052750552,1.2102640495771841,0.14214448342366146,1.1527947916628023,0.2763230987995628,0.780854132422868,-0.1890320504007617,3
-1.0288335504438328,1.6599452136296478,-1.1314450543513561,-0.5142860148119129,-1.0992039271480405,-1.6694624474082096,0.9542376086031881,4
-1.4719080573639902,-0.3636200246064383,0.19377649171183786,1.0253449255965965,0.8777324676551872,0.08555030455264019,1.00908348095865,11
-0.3888370404480498,0.011114278770614699,-0.32254359116992604,1.4657313806277892,0.4796363550837724,-1.110676233900093,-1.6302087488445118,16
0.2757747199321864,-1.7376458036556326,-1.2863410792158854,-1.6771657472334982,1.4357548069226238,0.01870964115211091,-0.1836673787431476,2
1.654228741461565,-0.16376172947201004,-0.976549029486827,-1.1705554973737022,0.7401107626564848,-1.05788343844771,-0.36630230413918263,3
0.9157712299279693,1.6599452136296478,0.8305712605993467,-0.24983391238688626,0.05078423155214044,-1.5054957471291042,0.8780633198628505,1
-1.4719080573639902,-1.238000065819562,-1.0798130460631798,-1.001634482706991,-1.2177809547390293,0.017305120688301714,-0.6744556819797856,14
-1.6442148100551626,-0.9382126231179195,-0.580703632610808,-1.6296243435724427,1.0783923540296279,1.2597669586598421,-1.2124111018817956,18
-0.9303725489060201,-0.23870859014742063,1.5534193766338162,0.16630007688044357,-0.006677430045988197,-0.3119949260451652,0.4037364980914845,21
0.05423746647210765,-0.1387794425802065,-0.32254359116992604,0.9152598974588511,-1.143936388756791,-0.72001449971069,-1.405465756694093,12
1.3096152360792204,0.7855651724165242,0.3830938554351513,-1.1356280203841658,-1.177218552163267,-0.6535230703222689,-1.1436470226400657,8
-0.7334505458303945,0.03609656566241823,-0.8732850129104742,1.3269835997397526,-1.6975133491017989,-1.3321583586106576,-1.2054595543430269,12
-0.6349895442925817,0.0860611394460253,-0.2364902440229654,1.6638883933134179,0.5989474938622664,-1.0371991886987975,-0.2867489126501376,0
0.6450034756989842,1.335175484036202,0.5896218885878568,-1.4978548090563426,-1.4866275021169826,0.7546522857456035,1.251216725015017,0
1.4819219887703927,0.6606537379575065,-1.2691304097864933,1.2681180856792917,-0.7174059706334379,0.9606649111071465,-0.20472887496203343,20
-1.4719080573639902,0.8105474593083277,-1.5789224595155515,1.3462793089979648,-0.5358777270561466,1.3492690121361213,0.3883613795064833,18
1.4819219887703927,1.3601577709280055,-1.0281810377750034,-0.7414495167358492,0.1745495734094952,-0.29109284458466045,0.30821743504097554,5
-1.4226775565950838,-1.662698942980222,-0.16764756630539687,-0.7217219537479571,1.56156864336974,1.6732193097624872,0.07305959777528905,18
-0.6842200450614881,0.11104342633782882,-1.510079781797983,1.599163231937331,0.7686126193548618,0.8568492462977532,0.09388719551652544,15
-0.19191503737242427,0.9104766068755419,-1.2002877320689247,-1.5154490121375739,0.48223791650874476,-0.21475323736617477,0.36173180775066255,9
-0.9303725489060201,-1.2629823527113655,1.6222620543513846,1.2364090371684757,0.9881089116931288,-0.03818184415211409,1.5851533904642812,15
1.1865389841569545,-1.2629823527113655,-1.0798130460631798,-0.7846386279191863,0.8868010561604245,0.4073558625670012,-0.5258016268775928,16
0.9403864803124226,0.6106891641738995,-1.2863410792158854,1.402538989227171,-0.19312322626823825,1.0638557764192926,-0.3877914703428882,4
1.7034592422304715,-0.7883189017670983,1.2436273269047577,1.4223333992065412,0.6058540038908485,-1.0452728387055688,0.3042879287616982,9
-1.053448800828286,-1.1380709182523479,0.14214448342366146,-1.3958913450384032,-1.5621948401560632,0.03968728424861033,-0.3112253933172481,6
0.743464477236797,0.9104766068755419,-1.527290451227375,-0.0028876666766610016,-1.6889571026380257,0.5922837527023664,0.19650435468629554,1
1.2603847353103141,1.5600160660624336,-1.6821864760919043,0.026591685501906402,0.04909604881491481,-0.9628013194973917,1.5844947811264192,17
-1.0042183000593796,-0.7133720410916877,1.673894062639561,-1.6688328981354439,0.5205491133324861,-0.11455437978746151,0.3738455493825297,12
0.5711577245456246,-1.3878937871703831,-1.0626023766337875,-0.23905712010037458,0.3868002902106377,-0.5674112694384155,-1.5994732219662386,6
